115,1,12,International Value,0.000000,0.000000
116,1,12,Investment Grade Concentrated,0.000000,0.000000
117,1,12,Large Cap Growth,0.000000,0.000000
118,1,12,Short Duration High Yield Retail,0.000000,0.000000
119,1,12,Small/Mid Cap Equity,0.000000,0.000000
120,1,12,Value Equity,0.000000,0.000000
121,1,13,Core Equity,0.000400,0.000100
122,1,13,Focus Growth,0.000400,0.000100
123,1,13,Global Equity,0.000400,0.000100
124,1,13,High Yield Institutional,0.000400,0.000100
125,1,13,High Yield Retail,0.000400,0.000100
126,1,13,HY - Broad ESG,0.000400,0.000100
127,1,13,International Value,0.000400,0.000100
128,1,13,Investment Grade Concentrated,0.000400,0.000100
129,1,13,Large Cap Growth,0.000400,0.000100
130,1,13,Short Duration High Yield Retail,0.000400,0.000100
131,1,13,Small/Mid Cap Equity,0.000400,0.000100
132,1,13,Value Equity,0.000250,0.000100
133,1,14,Core Equity,0.000000,0.000000
134,1,14,Focus Growth,0.000000,0.000000
135,1,14,Global Equity,0.000000,0.000000
136,1,14,High Yield Institutional,0.000000,0.000000
137,1,14,High Yield Retail,0.000000,0.000000
138,1,14,HY - Broad ESG,0.000000,0.000000
139,1,14,International Value,0.000000,0.000000
140,1,14,Investment Grade Concentrated,0.000000,0.000000
141,1,14,Large Cap Growth,0.000000,0.000000
142,1,14,Short Duration High Yield Retail,0.000000,0.000000
143,1,14,Small/Mid Cap Equity,0.000000,0.000000
144,1,14,Value Equity,0.000000,0.000000
266,0,2,Aristotle/Saul Global Opportunities Fund - Class I,0.002500,0.000600
267,0,16,Aristotle Core Equity Fund - Class I,0.000000,0.000000
268,0,1,Aristotle International Equity Fund - Class I,0.001300,0.000600
269,0,16,Aristotle/Saul Global Opportunities Fund - Class I,0.000000,0.000000
270,0,2,Aristotle Value Equity Fund - Class I,0.002500,0.000600
271,0,5,Aristotle Core Equity Fund - Class I,0.000000,0.000000
272,0,10,Aristotle Boston Small/Mid Cap Equity Managed Account,0.000700,0.000400
273,0,1,Aristotle US Lrg Cap Val (WMS),0.000700,0.000200
274,0,8,Aristotle Strategic Credit Fund - Class I,0.001800,0.000600
275,0,9,Aristotle/Saul Global Opportunities Fund - Class I,0.000900,0.000000
276,0,7,Aristotle International ADR Managed Account,0.000800,0.000200
277,0,6,Aristotle Small Cap Equity Fund - Class I,0.001300,0.000600
278,0,16,Aristotle Small Cap Equity Fund - Class I,0.000000,0.000000
279,0,7,Aristotle Boston Small/Mid Cap Equity Managed Account,0.000800,0.000200
280,0,15,Aristotle Boston Small/Mid Cap Equity Managed Account,0.000000,0.000000
281,0,7,Aristotle International Equity Fund - Class I,0.001300,0.000600
282,0,7,Aristotle Capital US Large Cap Equity Value-exADR (MAC0WJ),0.000500,0.000200
283,0,15,Aristotle International Equity Fund - Class I,0.000000,0.000000
284,0,6,Aristotle Core Equity Fund - Class I,0.001800,0.000600
285,0,15,Aristotle Capital US Large Cap Equity Value-exADR (MAC0WJ),0.000000,0.000000
286,0,9,Aristotle US Lrg Cap Val (WMS),0.000250,0.000000
287,0,16,Aristotle Value Equity,0.000000,0.000000
288,0,2,Aristotle Boston Small/Mid Cap Equity Managed Account,0.000700,0.000400
289,0,15,Aristotle International ADR Managed Account,0.000000,0.000000
290,0,2,Aristotle Core Equity Fund - Class I,0.002500,0.000600
291,0,10,Aristotle Value Equity Fund - Class I,0.002500,0.000600
292,0,2,Aristotle Value Equity,0.000700,0.000400
293,0,1,Aristotle International ADR Managed Account,0.000850,0.000200
294,0,16,Aristotle Value Equity Fund - Class I,0.000000,0.000000
295,0,10,Aristotle Core Equity Fund - Class I,0.002500,0.000600
296,0,7,Aristotle Value Equity Fund - Class I,0.001300,0.000600
297,0,10,Aristotle Value Equity,0.000700,0.000400
298,0,9,Aristotle Small Cap Equity Fund - Class I,0.000650,0.000000
299,0,4,Aristotle Strategic Credit Fund - Class I,0.001800,0.000600
